op_manufacturer_id,op_manufacturer_name,rx_manufacturer_name,final_score,is_match,blocking_key,match_rank
100000971883,"ANI Pharmaceuticals, Inc.",Avion Pharmaceuticals,68.77903091060986,False,A,2
100000971883,"ANI Pharmaceuticals, Inc.",Avion Pharmaceuticals LLC,68.77903091060986,False,A,3
100000151575,APTEVO THERAPEUTICS INC,Aptevo BioTherapeutics LLC,68.56395145291167,False,A,1
100000151575,APTEVO THERAPEUTICS INC,Avalo Therapeutics Inc,64.43612601836286,False,A,2
100000151575,APTEVO THERAPEUTICS INC,Acer Therapeutics Inc,62.95655314757482,False,A,3
100000501813,"AQUESTIVE THERAPEUTICS, INC.",Aquestive Therapeutics,100.0,True,A,1
100000501813,"AQUESTIVE THERAPEUTICS, INC.",Agile Therapeutics Inc,60.408756684491976,False,A,2
100000501813,"AQUESTIVE THERAPEUTICS, INC.",Assertio Therapeutics Inc,60.27897296501948,False,A,3
100000005507,"ARBOR PHARMACEUTICALS, INC.",Arbor Pharmaceuticals,100.0,True,A,1
100000005507,"ARBOR PHARMACEUTICALS, INC.",Arbor Pharmaceuticals Inc,100.0,True,A,2
100000005507,"ARBOR PHARMACEUTICALS, INC.",AVEO Pharmaceuticals Inc,66.00695030258574,False,A,3
100001136887,"ARENA PHARMACEUTICALS, INC.",Areva Pharmaceuticals,71.80952380952381,False,A,1
100001136887,"ARENA PHARMACEUTICALS, INC.",Areva Pharmaceuticals Inc,71.80952380952381,False,A,2
100001136887,"ARENA PHARMACEUTICALS, INC.",Adare Pharmaceuticals Inc,69.0845238095238,False,A,3
100001156891,"ARGENX US, INC.",argenx US,100.0,True,A,1
100001156891,"ARGENX US, INC.",Amgen USA Inc,60.124183006535944,False,A,2
100000010702,"ARGON MEDICAL DEVICES, INC.",Arise Medical LLC,51.022678302090064,False,A,1
100000196870,ARKIS BIOSCIENCES INC,Abraxis BioScience LLC,64.72773109243698,False,A,1
100000196870,ARKIS BIOSCIENCES INC,Aadi Bioscience,61.54973084724606,False,A,2
100000196870,ARKIS BIOSCIENCES INC,Aytu BioScience Inc,57.299618736383444,False,A,3
100000231820,ARRAY BIOPHARMA INC,Array BioPharma Inc,100.0,True,A,1
100000231820,ARRAY BIOPHARMA INC,Aytu BioPharma Inc,64.06722243273967,False,A,2
100000231820,ARRAY BIOPHARMA INC,Accord BioPharma Inc,59.082825567502994,False,A,3
100000000129,"ASCEND THERAPEUTICS US, LLC",ASCEND Therapeutics US LLC,100.0,True,A,1
100000000129,"ASCEND THERAPEUTICS US, LLC",ASCEND Therapeutics,72.029933481153,False,A,2
100000000129,"ASCEND THERAPEUTICS US, LLC",Acer Therapeutics Inc,62.90079262353603,False,A,3
100000000129,"ASCEND Therapeutics US, LLC",ASCEND Therapeutics US LLC,100.0,True,A,1
100000000129,"ASCEND Therapeutics US, LLC",ASCEND Therapeutics,72.029933481153,False,A,2
100000000129,"ASCEND Therapeutics US, LLC",Acer Therapeutics Inc,62.90079262353603,False,A,3
100000010920,"ASD SPECIALTY HEALTHCARE, LLC",ACI Healthcare USA Inc,53.66061165845649,False,A,1
100000010920,"ASD SPECIALTY HEALTHCARE, LLC",Accord Healthcare,51.054832502106535,False,A,2
100000010920,"ASD SPECIALTY HEALTHCARE, LLC",Accord Healthcare Inc,51.054832502106535,False,A,3
100000010920,"ASD Specialty Healthcare, LLC",ACI Healthcare USA Inc,53.66061165845649,False,A,1
100000010920,"ASD Specialty Healthcare, LLC",Accord Healthcare,51.054832502106535,False,A,2
100000010920,"ASD Specialty Healthcare, LLC",Accord Healthcare Inc,51.054832502106535,False,A,3
100000061294,"ASPEN SURGICAL PRODUCTS, INC.",Aplicare Products LLC,52.89697890025575,False,A,1
100000061294,"ASPEN SURGICAL PRODUCTS, INC.",Acino Products LLC,50.71118217857348,False,A,2
100000281816,"AVITA MEDICAL AMERICAS, LLC",Arise Medical LLC,51.5551948051948,False,A,1
100000005414,AXOGEN,Alvogen,59.425824175824175,False,A,1
100000005414,AXOGEN,Alvogen Inc,59.425824175824175,False,A,2
100000005414,AXOGEN,Amgen Inc,56.46363636363637,False,A,3
100000151699,"AYTU BioPharma, Inc.",Aytu BioPharma Inc,100.0,True,A,1
100000151699,"AYTU BioPharma, Inc.",Array BioPharma Inc,64.06722243273967,False,A,2
100000151699,"AYTU BioPharma, Inc.",ACTIPHARMA LLC,58.22063492063492,False,A,3
100001176922,"Aadi Bioscience, Inc.",Aadi Bioscience,100.0,True,A,1
100001176922,"Aadi Bioscience, Inc.",Abraxis BioScience LLC,63.826623376623374,False,A,2
100001176922,"Aadi Bioscience, Inc.",Athena Bioscience LLC,61.81660382101558,False,A,3
100000000204,AbbVie Inc.,AbbVie Inc,100.0,True,A,1
100000010680,Abbott Laboratories,Alcon Laboratories Inc,61.03026889368146,False,A,1
100000010680,Abbott Laboratories,Alvix Laboratories LLC,58.40365844864996,False,A,2
100000010680,Abbott Laboratories,Ascend Laboratories LLC,56.873241571671116,False,A,3
100000076383,"Ablative Solutions, Inc.",API Solutions Inc,60.09399979403486,False,A,1
100000076383,"Ablative Solutions, Inc.",Advanced Derm Solutions LLC,51.25568095743069,False,A,2
100000076383,"Ablative Solutions, Inc.",A-S Medication Solutions,51.17045454545455,False,A,3
100001021883,Acarix USA Inc.,argenx US,50.33777089783281,False,A,1
100000776816,"Acceleron Pharma, Inc.",Akron Pharma,61.59537337662337,False,A,1
100000776816,"Acceleron Pharma, Inc.",Akron Pharma Inc,61.59537337662337,False,A,2
100000776816,"Acceleron Pharma, Inc.",Accelis Pharma,60.464285714285715,False,A,3
100001051884,"Access Pro Medical, LLC",Arise Medical LLC,52.560578271658215,False,A,1
100001051884,"Access Pro Medical, LLC",Allison Medical Inc,51.156060606060606,False,A,2
100000821819,"Accutron, Inc.",AGOURON,52.026785714285715,False,A,1
100000821819,"Accutron, Inc.",Akron,50.11923076923077,False,A,2
100000456811,"AcelRx Pharmaceuticals, Inc.",AcelRx Pharmaceuticals Inc,100.0,True,A,1
100000456811,"AcelRx Pharmaceuticals, Inc.",Acerus Pharmaceuticals Corporation,68.9090909090909,False,A,2
100000456811,"AcelRx Pharmaceuticals, Inc.",ACELLA PHARMACEUTICALS,68.25,False,A,3
100000196863,"Acella Pharmaceuticals, LLC",ACELLA PHARMACEUTICALS,100.0,True,A,1
100000196863,"Acella Pharmaceuticals, LLC",Acella Pharmaceuticals LLC,100.0,True,A,2
100000196863,"Acella Pharmaceuticals, LLC",AACE PHARMACEUTICALS INC,68.79319351819352,False,A,3
100000196872,Acerta Pharma LLC,Averitas Pharma Inc,65.07252747252747,False,A,1
100000196872,Acerta Pharma LLC,Actavis Pharma Inc,61.96052096052097,False,A,2
100000196872,Acerta Pharma LLC,Aru Pharma Inc,59.6847082868822,False,A,3
100000736811,Acerus Pharmaceuticals Corporation,Acerus Pharmaceuticals Corporation,100.0,True,A,1
100000736811,Acerus Pharmaceuticals Corporation,Acertis Pharmaceuticals LLC,70.36034255599473,False,A,2
100000736811,Acerus Pharmaceuticals Corporation,AcelRx Pharmaceuticals Inc,68.9090909090909,False,A,3
100000956827,Acessa Health Inc.,ACETRIS HEALTH LLC,61.50822325822326,False,A,1
100000956827,Acessa Health Inc.,Ashoka Health,57.76643356643357,False,A,2
100000956827,Acessa Health Inc.,Advantice Health,53.92965547383651,False,A,3
100000196775,Acessa Health Inc.,ACETRIS HEALTH LLC,61.50822325822326,False,A,1
100000196775,Acessa Health Inc.,Ashoka Health,57.76643356643357,False,A,2
100000196775,Acessa Health Inc.,Advantice Health,53.92965547383651,False,A,3
100000196862,"Acist Medical Systems, Inc.",Arise Medical LLC,52.183013065366005,False,A,1
100000196862,"Acist Medical Systems, Inc.",Allison Medical Inc,50.44862914862915,False,A,2
100000010800,"Acorda Therapeutics, Inc",Acorda Therapeutics Inc,100.0,True,A,1
100000010800,"Acorda Therapeutics, Inc",Acer Therapeutics Inc,67.10982944394509,False,A,2
100000010800,"Acorda Therapeutics, Inc",Akcea Therapeutics Inc,65.22021692745376,False,A,3
100000981882,Acrotech Biopharma Inc.,Acrotech Biopharma Inc,100.0,True,A,1
100000981882,Acrotech Biopharma Inc.,Acrotech Biopharma LLC,100.0,True,A,2
100000981882,Acrotech Biopharma Inc.,Accord BioPharma Inc,59.109103641456585,False,A,3
100000981882,Acrotech Biopharma LLC,Acrotech Biopharma Inc,100.0,True,A,1
100000981882,Acrotech Biopharma LLC,Acrotech Biopharma LLC,100.0,True,A,2
100000981882,Acrotech Biopharma LLC,Accord BioPharma Inc,59.109103641456585,False,A,3
100000010813,"Actelion Pharmaceuticals US, Inc.",Actelion Pharmaceuticals US Inc,100.0,True,A,1
100000010813,"Actelion Pharmaceuticals US, Inc.",Alexion Pharmaceuticals Inc,64.46212121212122,False,A,2
100000010813,"Actelion Pharmaceuticals US, Inc.",Avion Pharmaceuticals,62.53333333333334,False,A,3
100000010476,"Actelion Pharmaceuticals, Ltd",Actelion Pharmaceuticals US Inc,72.6078431372549,False,A,1
100000010476,"Actelion Pharmaceuticals, Ltd",Alexion Pharmaceuticals Inc,68.20797901676664,False,A,2
100000010476,"Actelion Pharmaceuticals, Ltd",Avion Pharmaceuticals,66.18015873015872,False,A,3
100000061309,Acteon Inc,Alcon Inc,54.96363636363637,False,A,1
100000010499,"Active Medical, LLC",Arise Medical LLC,62.417480667480675,False,A,1
100000010499,"Active Medical, LLC",Allison Medical Inc,53.519771607702644,False,A,2
100000046275,"Actuated Medical, Inc.",Arise Medical LLC,52.60908488063661,False,A,1
100000316819,"Acutus Medical, Inc.",Arise Medical LLC,57.4446793946794,False,A,1
100000316819,"Acutus Medical, Inc.",Allison Medical Inc,53.96977160770264,False,A,2
100000806845,"Adagio Medical, Inc.",Allison Medical Inc,58.459056460780594,False,A,1
100000806845,"Adagio Medical, Inc.",Arise Medical LLC,57.26286121286121,False,A,2
100000226811,"Adamas Pharmaceuticals, Inc.",Armas Pharmaceuticals Inc,69.51934884457573,False,A,1
100000226811,"Adamas Pharmaceuticals, Inc.",AMAG Pharmaceuticals Inc,67.00472203235361,False,A,2
100000226811,"Adamas Pharmaceuticals, Inc.",Adare Pharmaceuticals Inc,66.41908615063674,False,A,3
100000151657,"Adare Pharmaceuticals, Inc.",Adare Pharmaceuticals Inc,100.0,True,A,1
100000151657,"Adare Pharmaceuticals, Inc.",Aidarex Pharmaceuticals LLC,71.85977790325616,False,A,2
100000151657,"Adare Pharmaceuticals, Inc.",AACE PHARMACEUTICALS INC,69.20813490104248,False,A,3
100000826830,Addivation Medical LLC,Allison Medical Inc,55.18506493506494,False,A,1
100000826830,Addivation Medical LLC,Arise Medical LLC,50.39688447752964,False,A,2
100000506820,Adlon Therapeutics L.P.,Adlon Therapeutics LP,100.0,True,A,1
100000506820,Adlon Therapeutics L.P.,Avalo Therapeutics Inc,62.21810134310134,False,A,2
100000506820,Adlon Therapeutics L.P.,Agile Therapeutics Inc,59.02069597069597,False,A,3
100000196773,Advanced Accelerator Applications,Advanced Accelerator Applications USA Inc,72.67567567567568,False,A,1
100000010424,"Advanced Bionics, LLC",Advanced Generic Corporation,58.49193548387097,False,A,1
100000010424,"Advanced Bionics, LLC",Advanced Derm Solutions LLC,53.435716276477145,False,A,2
100000010424,"Advanced Bionics, LLC",ADMA Biologics Inc,50.48628364389234,False,A,3
100000011015,"Advanced Critical Devices, Inc.",Advanced Generic Corporation,51.221376306620215,False,A,1
100000000142,"Advanced Orthopaedic Solutions, Inc.",Advanced Derm Solutions LLC,59.81567834567073,False,A,1
100000000142,"Advanced Orthopaedic Solutions, Inc.",API Solutions Inc,51.08594532082904,False,A,2
100000506822,Advanced Oxygen Therapy Inc.,Advanced Generic Corporation,57.09045833782861,False,A,1
100000005391,"Advanced Respiratory, Inc",Advanced Generic Corporation,51.881196581196576,False,A,1
100000216803,"Aerie Pharmaceuticals, Inc.",Aries Pharmaceuticals Inc,70.36428571428571,False,A,1
100000216803,"Aerie Pharmaceuticals, Inc.",Amerigen Pharmaceuticals Inc,69.08035714285714,False,A,2
100000216803,"Aerie Pharmaceuticals, Inc.",Acertis Pharmaceuticals LLC,68.70092226613966,False,A,3
100000231819,Aerin Medical Inc.,Arise Medical LLC,64.70192307692307,False,A,1
100000231819,Aerin Medical Inc.,Allison Medical Inc,60.575224775224775,False,A,2
100000005660,"Aesculap Biologics, LLC",ADMA Biologics Inc,58.18281175346392,False,A,1
100000005660,"Aesculap Biologics, LLC",ATLANTIC BIOLOGICAS Corporation,53.67711508500982,False,A,2
100000005660,"Aesculap Biologics, LLC",ALTANTIC BIOLOGICALS Corporation,52.350157652195,False,A,3
100000010830,"Afaxys, Inc.",Afaxys Pharma LLC,60.48987854251012,False,A,1
100000010552,"Affordable Pharmaceuticals, LLC",Affordable Pharmaceuticals LLC,100.0,True,A,1
100000010552,"Affordable Pharmaceuticals, LLC",Avondale Pharmaceuticals LLC,66.05068070227645,False,A,2
100000010552,"Affordable Pharmaceuticals, LLC",Adare Pharmaceuticals Inc,63.80685449302471,False,A,3
100000005605,Agfa HealthCare Corporation,Accord Healthcare,57.98800904977375,False,A,1
100000005605,Agfa HealthCare Corporation,Accord Healthcare Inc,57.98800904977375,False,A,2
100000005605,Agfa HealthCare Corporation,ACI Healthcare USA Inc,56.803484446587895,False,A,3
100001448151,"Agile Devices, Inc.",Agile Therapeutics Inc,51.720768478832994,False,A,1
100000921825,"Agile Therapeutics, Inc.",Agile Therapeutics Inc,100.0,True,A,1
100000921825,"Agile Therapeutics, Inc.",Acer Therapeutics Inc,65.00998915695311,False,A,2
100000921825,"Agile Therapeutics, Inc.",Avalo Therapeutics Inc,63.39019607843137,False,A,3
100000000260,"Agiliti Health, Inc.",Allegiant Health,56.09111721611722,False,A,1
100000000260,"Agiliti Health, Inc.",ACETRIS HEALTH LLC,55.518944099378885,False,A,2
100000000260,"Agiliti Health, Inc.",Advantice Health,51.86752645502646,False,A,3
100000181751,"Agios Pharmaceuticals, Inc.",Agios Pharmaceuticals Inc,100.0,True,A,1
100000181751,"Agios Pharmaceuticals, Inc.",Avion Pharmaceuticals,68.42857142857143,False,A,2
100000181751,"Agios Pharmaceuticals, Inc.",Avion Pharmaceuticals LLC,68.42857142857143,False,A,3
100001351974,Aidoc Medical Ltd,Allison Medical Inc,60.393406593406596,False,A,1
100001351974,Aidoc Medical Ltd,Arise Medical LLC,58.62692307692308,False,A,2
100000776814,"Aimmune Therapeutics, Inc.",Aimmune Therapeutics,100.0,True,A,1
100000776814,"Aimmune Therapeutics, Inc.",Aimmune Therapeutics Inc,100.0,True,A,2
100000776814,"Aimmune Therapeutics, Inc.",Agile Therapeutics Inc,63.049013157894734,False,A,3
100000476820,"Akcea Therapeutics, Inc.",Akcea Therapeutics Inc,100.0,True,A,1
100000476820,"Akcea Therapeutics, Inc.",Akebia Therapeutics Inc,69.19155998103366,False,A,2
100000476820,"Akcea Therapeutics, Inc.",Acer Therapeutics Inc,68.75923892284186,False,A,3
100000961835,Akorn Operating Company LLC,Akorn Operating Company LLC,100.0,True,A,1
100000961835,Akorn Operating Company LLC,Akorn Operating Company LLC (dba Akorn),57.5982905982906,False,A,2
100000961835,Akorn Operating Company LLC,Akorn,55.5,False,A,3
100000010866,"Akorn, Inc.",Akorn,100.0,True,A,1
100000010866,"Akorn, Inc.",Akorn Inc,100.0,True,A,2
100000010866,"Akorn, Inc.",Akron,62.199999999999996,False,A,3
100000196813,"Alafair Biosciences, Inc.",Aadi Bioscience,63.35892672858617,False,A,1
100000196813,"Alafair Biosciences, Inc.",Abraxis BioScience LLC,57.658561522048366,False,A,2
100000196813,"Alafair Biosciences, Inc.",Alimera Sciences Inc,57.47501819063788,False,A,3
100000196813,"Alafair Biosciences,Inc.",Aadi Bioscience,59.56814086814087,False,A,1
100000196813,"Alafair Biosciences,Inc.",Abraxis BioScience LLC,54.08175505050505,False,A,2
100000196813,"Alafair Biosciences,Inc.",Alimera Sciences Inc,53.61312371838687,False,A,3
100000005436,Alcon Puerto Rico Inc,Alcon Inc,53.79144385026738,False,A,1
100000005436,Alcon Puerto Rico Inc,Alcon Laboratories Inc,51.32525317819435,False,A,2
100000000218,Alcon Research LLC,Alcon Research Ltd,100.0,True,A,1
100000000218,Alcon Research LLC,Alcon Inc,56.49248120300752,False,A,2
100000005405,Alcon Vision LLC,Alcon Inc,58.83823529411765,False,A,1
100000196817,"Alcresta Therapeutics, Inc.",Akcea Therapeutics Inc,64.64436543848309,False,A,1
100000196817,"Alcresta Therapeutics, Inc.",Acer Therapeutics Inc,63.69214307115036,False,A,2
100000196817,"Alcresta Therapeutics, Inc.",Acorda Therapeutics Inc,63.330492005414605,False,A,3
100000141510,"Alevio, LLC",Alexso Inc,52.666666666666664,False,A,1
100000141510,"Alevio, LLC",Alvogen,50.72161172161172,False,A,2
100000141510,"Alevio, LLC",Alvogen Inc,50.72161172161172,False,A,3
100000005462,"Alexion Pharmaceuticals, Inc.",Alexion Pharmaceuticals Inc,100.0,True,A,1
100000005462,"Alexion Pharmaceuticals, Inc.",Avion Pharmaceuticals,69.1533032185206,False,A,2
100000005462,"Alexion Pharmaceuticals, Inc.",Avion Pharmaceuticals LLC,69.1533032185206,False,A,3
100000010936,"Alexza Pharmaceuticals, Inc.",Alexza Pharmaceuticals Inc,100.0,True,A,1
100000010936,"Alexza Pharmaceuticals, Inc.",Althera Pharmaceuticals LLC,66.73955675525134,False,A,2
100000010936,"Alexza Pharmaceuticals, Inc.",Areva Pharmaceuticals,66.38068082468327,False,A,3
100000806821,"Alfasigma USA, Inc.",Alfasigma USA Inc,100.0,True,A,1
100000056293,"Alimera Sciences, Inc.",Alimera Sciences Inc,100.0,True,A,1
100000056293,"Alimera Sciences, Inc.",Athena Bioscience LLC,51.8014705882353,False,A,2
100000000255,"Alkermes, Inc.",Alkermes Inc,100.0,True,A,1
100000000255,"Alkermes, Inc.",AllerQuest LLC,51.983333333333334,False,A,2
100000005631,Allerderm  Laboratories,Ascend Laboratories LLC,58.52409120084024,False,A,1
100000005631,Allerderm  Laboratories,Alcon Laboratories Inc,58.097702834799605,False,A,2
100000005631,Allerderm  Laboratories,Alvix Laboratories LLC,58.097702834799605,False,A,3
100000000278,"Allergan, Inc.",Allergan Inc,100.0,True,A,1
100000000278,"Allergan, Inc.",Allegiant Health,50.854166666666664,False,A,2
100001447952,Alliance Medical,Allison Medical Inc,63.28067617866005,False,A,1
100001447952,Alliance Medical,Arise Medical LLC,57.37793133590547,False,A,2
100001447952,Alliance Medical,Allegiant Health,50.09280303030303,False,A,3
100000966852,"Allotrope Medical, Inc",Arise Medical LLC,57.56794186205951,False,A,1
100000966852,"Allotrope Medical, Inc",Allison Medical Inc,57.435443307757886,False,A,2
100000081390,Almatica Pharma LLC,ALMATICA PHARMA INC,100.0,True,A,1
100000081390,Almatica Pharma LLC,Almatica Pharma LLC,100.0,True,A,2
100000081390,Almatica Pharma LLC,Acacia Pharma Ltd,60.84637862137862,False,A,3
100000011034,Almirall LLC,Almirall LLC,100.0,True,A,1
100000481817,Alnylam Pharmaceuticals Inc.,Alnylam Pharmaceuticals Inc,100.0,True,A,1
100000481817,Alnylam Pharmaceuticals Inc.,ACELLA PHARMACEUTICALS,66.55388481849245,False,A,2
100000481817,Alnylam Pharmaceuticals Inc.,Acella Pharmaceuticals LLC,66.55388481849245,False,A,3
100000221800,Alon Medical Technology,Allison Medical Inc,50.775949959016316,False,A,1
100000121360,AltaThera Pharmaceuticals LLC,ALTATHERA Pharmaceuticals LLC,100.0,True,A,1
100000121360,AltaThera Pharmaceuticals LLC,Althera Pharmaceuticals LLC,71.04487922705314,False,A,2
100000121360,AltaThera Pharmaceuticals LLC,Altura Pharmaceuticals Inc,66.71933591231463,False,A,3
100000946823,Althera Pharmaceuticals LLC,Althera Pharmaceuticals LLC,100.0,True,A,1
100000946823,Althera Pharmaceuticals LLC,ALTATHERA Pharmaceuticals LLC,71.04487922705314,False,A,2
100000946823,Althera Pharmaceuticals LLC,Altura Pharmaceuticals Inc,69.46080368906456,False,A,3
100000156747,Alvogen Inc,Alvogen,100.0,True,A,1
100000156747,Alvogen Inc,Alvogen Inc,100.0,True,A,2
100000156747,Alvogen Inc,Amgen Inc,53.00476190476191,False,A,3
100000961854,Alydia Health,Allegiant Health,57.11110441282855,False,A,1
100000961854,Alydia Health,Advantice Health,52.74783729201833,False,A,2
100000961854,Alydia Health,Advantice Health LLC,52.74783729201833,False,A,3
100000010379,Amarin Pharma Inc.,Amarin Pharma Inc,100.0,True,A,1
100000010379,Amarin Pharma Inc.,Azorian Pharma LLC,62.71006308506309,False,A,2
100000010379,Amarin Pharma Inc.,Akron Pharma,61.90719063545151,False,A,3
100000536812,Amaros Medical,Arise Medical LLC,62.06596551596552,False,A,1
100000536812,Amaros Medical,Allison Medical Inc,54.409381997313034,False,A,2
100000536812,Amaros Medical,Arzol Chemical Company,51.044505494505486,False,A,3
100000071386,American National Red Cross,American Antibiotics Inc,50.2725949599698,False,A,1
100000071386,American National Red Cross,American Regent Inc,50.21345578736883,False,A,2
100000010599,American Orthodontics Corporation,American Antibiotics Inc,56.89608013937282,False,A,1
100000010599,American Orthodontics Corporation,American Regent Inc,54.78054980446285,False,A,2
100000010540,American Regent,American Regent Inc,100.0,True,A,1
100000010540,American Regent,American Antibiotics Inc,53.4329307568438,False,A,2
100000010540,American Regent,Amerisouce Bergen,53.39264705882353,False,A,3
100000521818,"American Rheumatology Network, LLC",American Regent Inc,52.843745803865744,False,A,1
100000061311,"American Surgical Company, LLC",American Regent Inc,51.381925465838506,False,A,1
100000010602,AmerisourceBergen Drug Corporation,AmerisourceBergen Drug Corporation,100.0,True,A,1
100000010602,AmerisourceBergen Drug Corporation,AmersourceBergen,65.66208133971291,False,A,2
100000010602,AmerisourceBergen Drug Corporation,Amerrisource Bergen,64.39350501160514,False,A,3
100000000203,Amgen Inc.,Amgen Inc,100.0,True,A,1
100000000203,Amgen Inc.,Amgen USA Inc,63.666666666666664,False,A,2
100000000203,Amgen Inc.,Alvogen,53.00476190476191,False,A,3
100000381810,"Amicus Therapeutics, Inc.",Amicus Therapeutics US LLC,72.029933481153,False,A,1
100000381810,"Amicus Therapeutics, Inc.",Aytu Therapeutics,63.63988648090815,False,A,2
100000381810,"Amicus Therapeutics, Inc.",Aytu Therapeutics LLC,63.63988648090815,False,A,3
100000126368,Amneal Pharmaceuticals LLC,Amneal Pharmaceuticals,100.0,True,A,1
100000126368,Amneal Pharmaceuticals LLC,Amneal Pharmaceuticals LLC,100.0,True,A,2
100000126368,Amneal Pharmaceuticals LLC,Amneal Pharmaceuticals NY LLC,72.40595744680851,False,A,3
100000010926,"Amniox Medical, Inc.",Allison Medical Inc,58.83926429642322,False,A,1
100000010926,"Amniox Medical, Inc.",Arise Medical LLC,56.88190883190883,False,A,2
100000000273,"Amphastar Pharmaceuticals, Inc.",Amphastar Pharmaceuticals Inc,100.0,True,A,1
100000000273,"Amphastar Pharmaceuticals, Inc.",Armas Pharmaceuticals Inc,65.06045867176302,False,A,2
100000000273,"Amphastar Pharmaceuticals, Inc.",AMAG Pharmaceuticals Inc,63.9369089390142,False,A,3
100000576811,Amryt Pharma Holdings Ltd,AVADIM HOLDINGS INC,52.35621118012422,False,A,1
100000576811,Amryt Pharma Holdings Ltd,Amryt Pharmaceuticals DAC,50.82314013352377,False,A,2
100000576811,Amryt Pharma Holdings Ltd,Amarin Pharma Inc,50.16828269769446,False,A,3
